datavault;src_name;src_physical_schema;stg_physical_schema;dv_physical_schema;src_table_name;stg_table_name;dv_table_name;src_column_name;src_column_order;stg_column_name;dv_column_name;dv_column_type
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_10_HITNEL - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_10_HITNEL_stage;raw;Vendor;Vendor;SAT_CSG_10_HITNEL_Vendor;dRMCDApprovalDate;86;dRMCDApprovalDate;dRMCDApprovalDate;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_10_HITNEL - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_10_HITNEL_stage;raw;Vendor;Vendor;SAT_CSG_10_HITNEL_Vendor;iTaxState;87;iTaxState;iTaxState;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_10_HITNEL - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_10_HITNEL_stage;raw;Vendor;Vendor;SAT_CSG_10_HITNEL_Vendor;bObjectToProcess;88;bObjectToProcess;bObjectToProcess;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_10_HITNEL - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_10_HITNEL_stage;raw;VenClass;VenClass;SAT_CSG_10_HITNEL_VendorClass;Code;2;Code;Code;BUSINESS_SRC_KEY
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_10_HITNEL - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_10_HITNEL_stage;raw;VenClass;VenClass;SAT_CSG_10_HITNEL_VendorClass;idVenClass;1;idVenClass;idVenClass;BUSINESS_SRC_KEY
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_10_HITNEL - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_10_HITNEL_stage;raw;VenClass;VenClass;SAT_CSG_10_HITNEL_VendorClass;Description;3;Description;Description;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_10_HITNEL - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_10_HITNEL_stage;raw;VenClass;VenClass;SAT_CSG_10_HITNEL_VendorClass;DiscMtrxRow;4;DiscMtrxRow;DiscMtrxRow;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_10_HITNEL - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_10_HITNEL_stage;raw;VenClass;VenClass;SAT_CSG_10_HITNEL_VendorClass;dGroupTimeStamp;5;dGroupTimeStamp;dGroupTimeStamp;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_10_HITNEL - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_10_HITNEL_stage;raw;VenClass;VenClass;SAT_CSG_10_HITNEL_VendorClass;iAccountsIDControlAcc;6;iAccountsIDControlAcc;iAccountsIDControlAcc;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_10_HITNEL - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_10_HITNEL_stage;raw;VenClass;VenClass;SAT_CSG_10_HITNEL_VendorClass;iAccountsIDProfitAcc;7;iAccountsIDProfitAcc;iAccountsIDProfitAcc;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_10_HITNEL - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_10_HITNEL_stage;raw;VenClass;VenClass;SAT_CSG_10_HITNEL_VendorClass;iAccountsIDLossAcc;8;iAccountsIDLossAcc;iAccountsIDLossAcc;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_10_HITNEL - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_10_HITNEL_stage;raw;VenClass;VenClass;SAT_CSG_10_HITNEL_VendorClass;iTaxControlAccID;9;iTaxControlAccID;iTaxControlAccID;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_10_HITNEL - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_10_HITNEL_stage;raw;VenClass;VenClass;SAT_CSG_10_HITNEL_VendorClass;iRevProfitAcc;10;iRevProfitAcc;iRevProfitAcc;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_10_HITNEL - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_10_HITNEL_stage;raw;VenClass;VenClass;SAT_CSG_10_HITNEL_VendorClass;iRevLossAcc;11;iRevLossAcc;iRevLossAcc;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_10_HITNEL - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_10_HITNEL_stage;raw;VenClass;VenClass;SAT_CSG_10_HITNEL_VendorClass;iProvForRevAcc;12;iProvForRevAcc;iProvForRevAcc;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_10_HITNEL - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_10_HITNEL_stage;raw;VenClass;VenClass;SAT_CSG_10_HITNEL_VendorClass;iInvoiceDocProfileID;13;iInvoiceDocProfileID;iInvoiceDocProfileID;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_10_HITNEL - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_10_HITNEL_stage;raw;VenClass;VenClass;SAT_CSG_10_HITNEL_VendorClass;iSOInvoiceDocProfileID;14;iSOInvoiceDocProfileID;iSOInvoiceDocProfileID;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_10_HITNEL - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_10_HITNEL_stage;raw;VenClass;VenClass;SAT_CSG_10_HITNEL_VendorClass;iCreditNoteDocProfileID;15;iCreditNoteDocProfileID;iCreditNoteDocProfileID;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_10_HITNEL - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_10_HITNEL_stage;raw;VenClass;VenClass;SAT_CSG_10_HITNEL_VendorClass;iJCInvoiceDocProfileID;16;iJCInvoiceDocProfileID;iJCInvoiceDocProfileID;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_10_HITNEL - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_10_HITNEL_stage;raw;VenClass;VenClass;SAT_CSG_10_HITNEL_VendorClass;VenClass_iBranchID;17;VenClass_iBranchID;VenClass_iBranchID;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_10_HITNEL - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_10_HITNEL_stage;raw;VenClass;VenClass;SAT_CSG_10_HITNEL_VendorClass;VenClass_dCreatedDate;18;VenClass_dCreatedDate;VenClass_dCreatedDate;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_10_HITNEL - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_10_HITNEL_stage;raw;Vendor;Vendor;SAT_CSG_10_HITNEL_Vendor;Physical3;9;Physical3;Physical3;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_10_HITNEL - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_10_HITNEL_stage;raw;Accounts;Accounts;SAT_CSG_10_HITNEL_GLAccount;iAccountType;5;iAccountType;iAccountType;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_10_HITNEL - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_10_HITNEL_stage;raw;Accounts;Accounts;SAT_CSG_10_HITNEL_GLAccount;AccountLevel;3;AccountLevel;AccountLevel;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_10_HITNEL - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_10_HITNEL_stage;raw;_etblPeriodYear;_etblPeriodYear;HUB_FinancialYear;idYear;1;BK_idYear;BK_FinancialYear;CONCAT_BUSINESS_KEY
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_10_HITNEL - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_10_HITNEL_stage;raw;_etblPeriodYear;_etblPeriodYear;HUB_FinancialYear;dYearStartDate;3;BK_dYearStartDate;BK_FinancialYear;CONCAT_BUSINESS_KEY
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_10_HITNEL - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_10_HITNEL_stage;raw;Vendor;Vendor;SAT_CSG_10_HITNEL_Vendor;Physical4;10;Physical4;Physical4;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_10_HITNEL - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_10_HITNEL_stage;raw;Vendor;Vendor;SAT_CSG_10_HITNEL_Vendor;Physical5;11;Physical5;Physical5;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_10_HITNEL - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_10_HITNEL_stage;raw;Accounts;Accounts;SAT_CSG_10_HITNEL_GLAccount;Master_Sub_Account;2;Master_Sub_Account;Master_Sub_Account;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_10_HITNEL - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_10_HITNEL_stage;raw;Accounts;Accounts;SAT_CSG_10_HITNEL_GLAccount;iGLSegment9ID;24;iGLSegment9ID;iGLSegment9ID;FOREIGN_KEY
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_10_HITNEL - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_10_HITNEL_stage;raw;PostAP;PostAP;HUB_APTransaction;AutoIdx;1;BK_AutoIdx;BK_APTransaction;CONCAT_BUSINESS_KEY
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_10_HITNEL - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_10_HITNEL_stage;raw;PostAP;PostAP;HUB_APTransaction;cReference2;29;BK_cReference2;BK_APTransaction;CONCAT_BUSINESS_KEY
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_10_HITNEL - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_10_HITNEL_stage;raw;PostAP;PostAP;HUB_APTransaction;Reference;14;BK_Reference;BK_APTransaction;CONCAT_BUSINESS_KEY
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_10_HITNEL - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_10_HITNEL_stage;raw;PostAP;PostAP;HUB_APTransaction;cAuditNumber;17;BK_cAuditNumber;BK_APTransaction;CONCAT_BUSINESS_KEY
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_10_HITNEL - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_10_HITNEL_stage;raw;Vendor;Vendor;SAT_CSG_10_HITNEL_Vendor;PhysicalPC;12;PhysicalPC;PhysicalPC;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_10_HITNEL - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_10_HITNEL_stage;raw;Vendor;Vendor;SAT_CSG_10_HITNEL_Vendor;Addressee;13;Addressee;Addressee;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_10_HITNEL - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_10_HITNEL_stage;raw;Vendor;Vendor;SAT_CSG_10_HITNEL_Vendor;Post1;14;Post1;Post1;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_10_HITNEL - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_10_HITNEL_stage;raw;Accounts;Accounts;SAT_CSG_10_HITNEL_GLAccount;iGLSegment8ID;23;iGLSegment8ID;iGLSegment8ID;FOREIGN_KEY
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_10_HITNEL - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_10_HITNEL_stage;raw;Accounts;Accounts;SAT_CSG_10_HITNEL_GLAccount;iGLSegment7ID;22;iGLSegment7ID;iGLSegment7ID;FOREIGN_KEY
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_10_HITNEL - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_10_HITNEL_stage;raw;Accounts;Accounts;SAT_CSG_10_HITNEL_GLAccount;iGLSegment6ID;21;iGLSegment6ID;iGLSegment6ID;FOREIGN_KEY
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_10_HITNEL - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_10_HITNEL_stage;raw;Accounts;Accounts;SAT_CSG_10_HITNEL_GLAccount;iGLSegment5ID;20;iGLSegment5ID;iGLSegment5ID;FOREIGN_KEY
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_10_HITNEL - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_10_HITNEL_stage;raw;Accounts;Accounts;SAT_CSG_10_HITNEL_GLAccount;iGLSegment4ID;19;iGLSegment4ID;iGLSegment4ID;FOREIGN_KEY
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_10_HITNEL - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_10_HITNEL_stage;raw;Accounts;Accounts;SAT_CSG_10_HITNEL_GLAccount;iGLSegment3ID;18;iGLSegment3ID;iGLSegment3ID;FOREIGN_KEY
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_10_HITNEL - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_10_HITNEL_stage;raw;Accounts;Accounts;SAT_CSG_10_HITNEL_GLAccount;iGLSegment2ID;17;iGLSegment2ID;iGLSegment2ID;FOREIGN_KEY
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_10_HITNEL - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_10_HITNEL_stage;raw;Accounts;Accounts;SAT_CSG_10_HITNEL_GLAccount;iGLSegment1ID;16;iGLSegment1ID;iGLSegment1ID;FOREIGN_KEY
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_10_HITNEL - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_10_HITNEL_stage;raw;Accounts;Accounts;SAT_CSG_10_HITNEL_GLAccount;iGLSegment0ID;15;iGLSegment0ID;iGLSegment0ID;FOREIGN_KEY
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_10_HITNEL - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_10_HITNEL_stage;raw;Accounts;Accounts;SAT_CSG_10_HITNEL_GLAccount;AccountLink;1;AccountLink;AccountLink;BUSINESS_SRC_KEY
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_10_HITNEL - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_10_HITNEL_stage;raw;Accounts;Accounts;SAT_CSG_10_HITNEL_GLAccount;Account;4;Account;Account;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_10_HITNEL - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_10_HITNEL_stage;raw;CliClass;CliClass;SAT_CSG_10_HITNEL_ClientClass;CliClass_Checksum;25;CliClass_Checksum;CliClass_Checksum;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_10_HITNEL - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_10_HITNEL_stage;raw;CliClass;CliClass;SAT_CSG_10_HITNEL_ClientClass;CliClass_iChangeSetID;24;CliClass_iChangeSetID;CliClass_iChangeSetID;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_10_HITNEL - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_10_HITNEL_stage;raw;CliClass;CliClass;SAT_CSG_10_HITNEL_ClientClass;CliClass_iModifiedAgentID;23;CliClass_iModifiedAgentID;CliClass_iModifiedAgentID;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_10_HITNEL - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_10_HITNEL_stage;raw;CliClass;CliClass;SAT_CSG_10_HITNEL_ClientClass;CliClass_iCreatedAgentID;22;CliClass_iCreatedAgentID;CliClass_iCreatedAgentID;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_10_HITNEL - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_10_HITNEL_stage;raw;CliClass;CliClass;SAT_CSG_10_HITNEL_ClientClass;CliClass_iModifiedBranchID;21;CliClass_iModifiedBranchID;CliClass_iModifiedBranchID;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_10_HITNEL - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_10_HITNEL_stage;raw;CliClass;CliClass;SAT_CSG_10_HITNEL_ClientClass;CliClass_iCreatedBranchID;20;CliClass_iCreatedBranchID;CliClass_iCreatedBranchID;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_10_HITNEL - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_10_HITNEL_stage;raw;CliClass;CliClass;SAT_CSG_10_HITNEL_ClientClass;CliClass_dModifiedDate;19;CliClass_dModifiedDate;CliClass_dModifiedDate;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_10_HITNEL - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_10_HITNEL_stage;raw;CliClass;CliClass;SAT_CSG_10_HITNEL_ClientClass;CliClass_dCreatedDate;18;CliClass_dCreatedDate;CliClass_dCreatedDate;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_10_HITNEL - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_10_HITNEL_stage;raw;CliClass;CliClass;SAT_CSG_10_HITNEL_ClientClass;CliClass_iBranchID;17;CliClass_iBranchID;CliClass_iBranchID;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_10_HITNEL - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_10_HITNEL_stage;raw;CliClass;CliClass;SAT_CSG_10_HITNEL_ClientClass;iJCInvoiceDocProfileID;16;iJCInvoiceDocProfileID;iJCInvoiceDocProfileID;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_10_HITNEL - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_10_HITNEL_stage;raw;CliClass;CliClass;SAT_CSG_10_HITNEL_ClientClass;iCreditNoteDocProfileID;15;iCreditNoteDocProfileID;iCreditNoteDocProfileID;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_10_HITNEL - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_10_HITNEL_stage;raw;CliClass;CliClass;SAT_CSG_10_HITNEL_ClientClass;iSOInvoiceDocProfileID;14;iSOInvoiceDocProfileID;iSOInvoiceDocProfileID;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_10_HITNEL - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_10_HITNEL_stage;raw;CliClass;CliClass;SAT_CSG_10_HITNEL_ClientClass;iInvoiceDocProfileID;13;iInvoiceDocProfileID;iInvoiceDocProfileID;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_10_HITNEL - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_10_HITNEL_stage;raw;CliClass;CliClass;SAT_CSG_10_HITNEL_ClientClass;iProvForRevAcc;12;iProvForRevAcc;iProvForRevAcc;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_10_HITNEL - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_10_HITNEL_stage;raw;CliClass;CliClass;SAT_CSG_10_HITNEL_ClientClass;iRevLossAcc;11;iRevLossAcc;iRevLossAcc;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_10_HITNEL - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_10_HITNEL_stage;raw;CliClass;CliClass;SAT_CSG_10_HITNEL_ClientClass;iRevProfitAcc;10;iRevProfitAcc;iRevProfitAcc;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_10_HITNEL - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_10_HITNEL_stage;raw;CliClass;CliClass;SAT_CSG_10_HITNEL_ClientClass;iTaxControlAccID;9;iTaxControlAccID;iTaxControlAccID;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_10_HITNEL - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_10_HITNEL_stage;raw;CliClass;CliClass;SAT_CSG_10_HITNEL_ClientClass;iAccountsIDLossAcc;8;iAccountsIDLossAcc;iAccountsIDLossAcc;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_10_HITNEL - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_10_HITNEL_stage;raw;CliClass;CliClass;SAT_CSG_10_HITNEL_ClientClass;iAccountsIDProfitAcc;7;iAccountsIDProfitAcc;iAccountsIDProfitAcc;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_10_HITNEL - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_10_HITNEL_stage;raw;CliClass;CliClass;SAT_CSG_10_HITNEL_ClientClass;iAccountsIDControlAcc;6;iAccountsIDControlAcc;iAccountsIDControlAcc;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_10_HITNEL - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_10_HITNEL_stage;raw;CliClass;CliClass;SAT_CSG_10_HITNEL_ClientClass;dGroupTimeStamp;5;dGroupTimeStamp;dGroupTimeStamp;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_10_HITNEL - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_10_HITNEL_stage;raw;CliClass;CliClass;SAT_CSG_10_HITNEL_ClientClass;DiscMtrxRow;4;DiscMtrxRow;DiscMtrxRow;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_10_HITNEL - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_10_HITNEL_stage;raw;CliClass;CliClass;SAT_CSG_10_HITNEL_ClientClass;Description;3;Description;Description;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_10_HITNEL - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_10_HITNEL_stage;raw;CliClass;CliClass;SAT_CSG_10_HITNEL_ClientClass;IdCliClass;1;IdCliClass;IdCliClass;BUSINESS_SRC_KEY
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_10_HITNEL - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_10_HITNEL_stage;raw;CliClass;CliClass;SAT_CSG_10_HITNEL_ClientClass;Code;2;Code;Code;BUSINESS_SRC_KEY
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_10_HITNEL - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_10_HITNEL_stage;raw;Client;Client;SAT_CSG_10_HITNEL_Client;bObjectToProcess;97;bObjectToProcess;bObjectToProcess;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_10_HITNEL - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_10_HITNEL_stage;raw;Client;Client;SAT_CSG_10_HITNEL_Client;iTaxState;96;iTaxState;iTaxState;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_10_HITNEL - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_10_HITNEL_stage;raw;Client;Client;SAT_CSG_10_HITNEL_Client;bBadDebtRelief;95;bBadDebtRelief;bBadDebtRelief;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_10_HITNEL - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_10_HITNEL_stage;raw;Client;Client;SAT_CSG_10_HITNEL_Client;dDateTaxVerified;94;dDateTaxVerified;dDateTaxVerified;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_10_HITNEL - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_10_HITNEL_stage;raw;Client;Client;SAT_CSG_10_HITNEL_Client;bTaxVerified;93;bTaxVerified;bTaxVerified;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_10_HITNEL - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_10_HITNEL_stage;raw;Client;Client;SAT_CSG_10_HITNEL_Client;bOnlineToolsEnabled;92;bOnlineToolsEnabled;bOnlineToolsEnabled;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_10_HITNEL - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_10_HITNEL_stage;raw;Client;Client;SAT_CSG_10_HITNEL_Client;bCustomerZoneEnabled;91;bCustomerZoneEnabled;bCustomerZoneEnabled;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_10_HITNEL - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_10_HITNEL_stage;raw;Client;Client;SAT_CSG_10_HITNEL_Client;Client_Checksum;90;Client_Checksum;Client_Checksum;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_10_HITNEL - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_10_HITNEL_stage;raw;Client;Client;SAT_CSG_10_HITNEL_Client;Client_iChangeSetID;89;Client_iChangeSetID;Client_iChangeSetID;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_10_HITNEL - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_10_HITNEL_stage;raw;Client;Client;SAT_CSG_10_HITNEL_Client;Client_iModifiedAgentID;88;Client_iModifiedAgentID;Client_iModifiedAgentID;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_10_HITNEL - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_10_HITNEL_stage;raw;Client;Client;SAT_CSG_10_HITNEL_Client;Client_iCreatedAgentID;87;Client_iCreatedAgentID;Client_iCreatedAgentID;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_10_HITNEL - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_10_HITNEL_stage;raw;Client;Client;SAT_CSG_10_HITNEL_Client;Client_iModifiedBranchID;86;Client_iModifiedBranchID;Client_iModifiedBranchID;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_10_HITNEL - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_10_HITNEL_stage;raw;Client;Client;SAT_CSG_10_HITNEL_Client;Client_iCreatedBranchID;85;Client_iCreatedBranchID;Client_iCreatedBranchID;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_10_HITNEL - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_10_HITNEL_stage;raw;Client;Client;SAT_CSG_10_HITNEL_Client;Client_dModifiedDate;84;Client_dModifiedDate;Client_dModifiedDate;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_10_HITNEL - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_10_HITNEL_stage;raw;Client;Client;SAT_CSG_10_HITNEL_Client;Client_dCreatedDate;83;Client_dCreatedDate;Client_dCreatedDate;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_10_HITNEL - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_10_HITNEL_stage;raw;Client;Client;SAT_CSG_10_HITNEL_Client;Client_iBranchID;82;Client_iBranchID;Client_iBranchID;OTHER_ATTR
